년월일,호기,총량(kw),평균(kw),최대(kw),최소(kw),"최대(시간별, kw)","최소(시간별, kw)",1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
2019-07-11,1,407.76,17,55.28,0,55.28,1.2,0,0,0,0,0,0,3.12,6.96,19.44,51.6,55.28,55.04,54.4,40.4,47.04,46.72,20.96,5.6,1.2,0,0,0,0,0
2019-07-12,1,496.88,21,69.12,0,69.12,2.64,0,0,0,0,0,0,3.28,15.68,31.92,41.6,60.72,62.64,69.12,59.36,59.36,48.88,28.4,13.28,2.64,0,0,0,0,0
2019-07-13,1,201.36,8,32.88,0,32.88,0.4,0,0,0,0,0,0,0.56,3.6,10,13.92,16.32,20,22.72,32.88,25.36,20,16.24,14.32,5.04,0.4,0,0,0,0
2019-07-14,1,508.56,21,70.64,0,70.64,1.6,0,0,0,0,0,0,3.76,17.04,30,49.36,61.52,67.84,70.64,65.92,56.08,44.16,29.28,11.36,1.6,0,0,0,0,0
2019-07-15,1,320.32,13,57.76,0,57.76,0.8,0,0,0,0,0,0,0.8,4.8,16.8,19.6,22.64,41.04,57.76,34.08,32,42.96,29.6,15.04,3.2,0,0,0,0,0
2019-07-16,1,519.2,22,73.76,0,73.76,2.72,0,0,0,0,0,0,4.32,14.64,30.8,51.36,59.36,71.68,73.76,66.56,62.64,34.72,32.16,14.48,2.72,0,0,0,0,0
2019-07-17,1,477.2,20,67.92,0,67.92,2.56,0,0,0,0,0,0,5.52,14.96,34.8,45.6,53.04,59.2,67.92,52.16,55.76,38.88,30.32,16.48,2.56,0,0,0,0,0
2019-07-18,1,74.48,3,14.16,0,14.16,0.72,0,0,0,0,0,0,0,0.72,10.16,10.24,10.4,14.16,4.48,2.64,3.12,2.56,10.16,5.04,0.8,0,0,0,0,0
2019-07-19,1,20.08,1,7.28,0,7.28,0.08,0,0,0,0,0,0,0,0,0.56,1.04,1.44,0.08,2.56,0,0.24,7.28,5.44,1.44,0,0,0,0,0,0
2019-07-20,1,27.84,1,8.48,0,8.48,0.08,0,0,0,0,0,0,0,0,0.48,1.36,1.04,1.52,6,8.48,3.44,2.72,2.56,0.08,0.16,0,0,0,0,0
2019-07-21,1,235.52,10,48.88,0,48.88,0.88,0,0,0,0,0,0,0,0,1.44,0.88,20.88,24.32,48.88,38.64,31.6,24,29.44,11.92,3.52,0,0,0,0,0
2019-07-22,1,494.88,21,68.8,0,68.8,3.44,0,0,0,0,0,0,4.8,17.36,28.32,40.24,56.72,68.8,68.56,63.2,55.28,44.4,29.44,14.32,3.44,0,0,0,0,0
2019-07-23,1,451.28,19,61.92,0,61.92,1.28,0,0,0,0,0,0,1.28,11.12,31.52,48.64,58.88,40.4,54.32,61.92,54.8,44.8,28.96,11.36,3.28,0,0,0,0,0
2019-07-24,1,351.44,15,63.76,0,63.76,0.48,0,0,0,0,0,0,2,11.28,13.92,25.04,43.04,58,63.76,56.72,42.72,14.64,12.8,7.04,0.48,0,0,0,0,0
2019-07-25,1,100.8,4,30,0,30,0.32,0,0,0,0,0,0,0.72,0.48,0.32,2.56,11.04,28.24,30,11.76,7.52,3.04,2.4,2.08,0.64,0,0,0,0,0
2019-07-26,1,114.96,5,19.92,0,19.92,0.48,0,0,0,0,0,0,0.48,1.12,1.76,4.16,16.24,14.24,7.36,5.2,13.44,19.92,19.12,10.96,0.96,0,0,0,0,0
2019-07-27,1,125.2,5,25.68,0,25.68,0.08,0,0,0,0,0,0,0.08,2.88,6.56,13.52,17.04,14.64,15.76,25.68,12.96,12.08,1.04,2.64,0.32,0,0,0,0,0
2019-07-28,1,407.12,17,62.32,0,62.32,0.8,0,0,0,0,0,0,0.8,10.64,19.84,30.24,45.76,49.44,46.72,57.2,62.32,48.48,25.04,9.76,0.88,0,0,0,0,0
2019-07-29,1,344.56,14,61.28,0,61.28,0.24,0,0,0,0,0,0,0.24,3.76,5.44,24.48,25.76,36.16,61.28,55.36,48.4,45.2,26.4,10.96,1.12,0,0,0,0,0
2019-07-30,1,496.32,21,66.4,0,66.4,0.64,0,0,0,0,0,0,2.72,14.72,33.84,49.92,58.32,66.4,62.24,58.88,50.48,51.28,34.88,12,0.64,0,0,0,0,0
2019-07-31,1,480.56,20,64.48,0,64.48,0.32,0,0,0,0,0,0,1.28,13.6,28.8,48.56,56,64.48,59.92,62.48,56.32,46.4,30.48,11.92,0.32,0,0,0,0,0
2019-08-01,1,492.4,21,67.52,0,67.52,0.4,0,0,0,0,0,0,1.52,13.52,29.84,46.4,62.4,65.12,67.52,63.76,56.56,44.96,28.8,11.6,0.4,0,0,0,0,0
2019-08-02,1,439.92,18,58.8,0,58.8,0.16,0,0,0,0,0,0,1.6,13.44,27.2,41.92,52.8,58.8,55.68,53.52,49.76,44.16,28.8,12.08,0.16,0,0,0,0,0
2019-08-03,1,456.56,19,62.8,0,62.8,0.64,0,0,0,0,0,0,1.6,13.68,28.96,43.36,59.6,62.8,59.28,55.68,50.88,42.08,26.48,11.52,0.64,0,0,0,0,0
2019-08-04,1,414.88,17,55.2,0,55.2,0.4,0,0,0,0,0,0,1.84,14.08,26.64,41.6,52.32,55.2,54,43.84,47.44,39.2,26.24,12.08,0.4,0,0,0,0,0
2019-08-05,1,419.68,17,58.08,0,58.08,0.16,0,0,0,0,0,0,2.56,13.84,28.32,40.56,53.92,58.08,56.16,52.48,45.68,35.36,23.28,9.28,0.16,0,0,0,0,0
2019-08-06,1,132.88,6,28.64,0,28.64,0.08,0,0,0,0,0,0,0.8,10.64,19.84,27.44,28.64,20.88,17.04,6.8,0.4,0.08,0.32,0,0,0,0,0,0,0
2019-08-07,1,477.6,20,68,0,68,0.64,0,0,0,0,0,0,0,3.04,27.92,46.16,56.56,68,66,64.08,57.36,46.32,29.68,11.84,0.64,0,0,0,0,0
2019-08-08,1,444.64,19,62.72,0,62.72,0.8,0,0,0,0,0,0,1.68,14.88,22.72,37.2,54.48,62.72,60.4,56.24,54.24,44.08,28.4,6.8,0.8,0,0,0,0,0
2019-08-09,1,407.2,17,54.56,0,54.56,2.08,0,0,0,0,0,0,2.08,15.36,27.44,43.12,50.32,54.56,48.16,47.92,46.88,34.48,22.24,12.4,2.24,0,0,0,0,0
2019-08-10,1,448.24,19,63.2,0,63.2,0.48,0,0,0,0,0,0,1.04,11.52,22.16,40.48,50.64,61.84,63.2,63.2,49.6,46.24,26,11.84,0.48,0,0,0,0,0
2019-08-11,1,436.88,18,63.12,0,63.12,0.4,0,0,0,0,0,0,0.4,4.4,20.72,44.48,63.12,56.32,47.52,62.48,58.8,41.92,22.24,13.68,0.8,0,0,0,0,0
2019-08-12,1,459.76,19,59.52,0,59.52,0.16,0,0,0,0,0,0,0.16,14.16,30.24,42.96,56.72,59.44,59.52,59.12,52.88,44.4,28.64,10.88,0.64,0,0,0,0,0
2019-08-13,1,399.68,17,54.96,0,54.96,0.96,0,0,0,0,0,0,0.96,11.76,27.44,41.2,54.96,54.4,51.28,46.4,43.12,36.32,22.96,8.88,0,0,0,0,0,0
2019-08-14,1,413.12,17,53.84,0,53.84,1.6,0,0,0,0,0,0,1.6,13.84,21.04,42.88,53.2,52.48,53.84,51.2,48.16,40.88,27.6,6.4,0,0,0,0,0,0
2019-08-15,1,124.96,5,19.44,0,19.44,0.24,0,0,0,0,0,0,0,0.24,14.8,9.68,10.64,19.44,15.6,16.16,18.88,12,3.12,2.8,1.6,0,0,0,0,0
2019-08-16,1,467.2,19,68.4,0,68.4,0.88,0,0,0,0,0,0,1.6,14.56,28.88,42.88,62.72,68.4,58.48,55.84,56.56,45.28,23.52,7.6,0.88,0,0,0,0,0
2019-08-17,1,491.84,20,66.88,0,66.88,0.56,0,0,0,0,0,0,1.12,14.08,30,45.44,59.12,66.88,66.16,63.52,57.52,46.96,29.44,11.04,0.56,0,0,0,0,0
2019-08-18,1,405.04,17,60.32,0,60.32,0.96,0,0,0,0,0,0,1.04,7.44,16.32,27.68,41.04,60.32,57.6,60.08,51.92,42.16,25.6,12.88,0.96,0,0,0,0,0
2019-08-19,1,395.52,16,56.64,0,56.64,0.88,0,0,0,0,0,0,2.24,11.12,22.32,37.92,56.64,53.6,50.72,48.56,44.08,29.68,26.72,11.04,0.88,0,0,0,0,0
2019-08-20,1,310.64,13,57.76,0,57.76,0.64,0,0,0,0,0,0,0,7.2,16.4,15.68,44.24,57.76,48.24,45.28,23.28,24.8,16.88,10.24,0.64,0,0,0,0,0
2019-08-21,1,250.48,10,42.8,0,42.8,0.08,0,0,0,0,0,0,0.4,2,14.4,12.32,31.92,34.16,38,42.8,41.04,20.16,11.68,1.52,0.08,0,0,0,0,0
2019-08-22,1,71.12,3,18.24,0,18.24,0.16,0,0,0,0,0,0,0,0,2.08,0.16,0.88,2,4.32,7.84,12.48,11.6,10.88,18.24,0.64,0,0,0,0,0
2019-08-23,1,189.68,8,41.2,0,41.2,0.64,0,0,0,0,0,0,0.72,4.64,11.44,9.6,7.44,5.92,8.64,28.96,41.2,36.64,20.08,13.76,0.64,0,0,0,0,0
2019-08-24,1,392.4,16,62.48,0,62.48,0.24,0,0,0,0,0,0,1.52,13.28,37.52,54.32,62.48,49.6,45.04,41.84,31.84,30.96,15.28,8.48,0.24,0,0,0,0,0
2019-08-25,1,239.52,10,39.36,0,39.36,0.48,0,0,0,0,0,0,0.48,4.4,11.6,14.96,39.36,34.32,21.84,28.32,36.8,25.28,16.16,5.04,0.96,0,0,0,0,0
2019-08-26,1,469.44,20,71.28,0,71.28,0.72,0,0,0,0,0,0,1.36,14.56,31.12,49.04,62,71.28,66.72,46.64,57.04,39.84,19.36,9.76,0.72,0,0,0,0,0
2019-08-27,1,81.68,3,15.92,0,15.92,1.36,0,0,0,0,0,0,0,1.36,11.84,15.92,13.92,7.36,3.44,2.72,4.24,8.08,11.2,1.6,0,0,0,0,0,0
2019-08-28,1,146.48,6,28.56,0,28.56,1.2,0,0,0,0,0,0,0,0,2.08,7.68,18.08,21.28,21.04,24.8,28.56,13.52,8.24,1.2,0,0,0,0,0,0
2019-08-29,1,86.64,4,17.68,0,17.68,0.24,0,0,0,0,0,0,0.24,2,0.8,0.72,10.08,17.68,15.36,14,15.68,7.44,1.84,0.8,0,0,0,0,0,0
2019-08-30,1,438.88,18,63.28,0,63.28,0.4,0,0,0,0,0,0,1.76,12.72,26.96,52.24,63.28,60.16,34.72,55.2,50.72,42.4,27.84,10.48,0.4,0,0,0,0,0
2019-08-31,1,486.8,20,66,0,66,0.4,0,0,0,0,0,0,2.08,14.64,31.12,49.04,55.12,63.92,65.12,66,60,43.92,25.44,10,0.4,0,0,0,0,0
2019-09-01,1,212.64,9,41.28,0,41.28,0.4,0,0,0,0,0,0,0.4,4.8,13.84,21.36,35.92,41.28,38.32,26.88,15.52,9.36,4.08,0.88,0,0,0,0,0,0
2019-09-02,1,63.28,3,17.44,0,17.44,0.08,0,0,0,0,0,0,0,0.96,1.44,1.36,2.4,1.84,6.32,7.12,16,17.44,8.32,0.08,0,0,0,0,0,0
2019-09-03,1,122.96,5,31.36,0,31.36,0.56,0,0,0,0,0,0,0.64,1.6,2.88,3.12,11.76,31.36,25.36,21.84,7.52,11.04,5.28,0.56,0,0,0,0,0,0
2019-09-04,1,226.16,9,40.56,0,40.56,2.32,0,0,0,0,0,0,0,2.32,8.88,20,37.52,37.12,40.56,29.92,24.8,14.64,5.04,5.36,0,0,0,0,0,0
2019-09-05,1,433.28,18,62,0,62,0.16,0,0,0,0,0,0,1.28,12.64,25.44,43.68,57.92,62,61.52,52.56,39.76,43.2,26.48,6.64,0.16,0,0,0,0,0
2019-09-06,1,257.44,11,43.12,0,43.12,3.36,0,0,0,0,0,0,0,6.4,21.68,22.64,27.2,25.04,29.68,43.12,30.4,28.48,19.44,3.36,0,0,0,0,0,0
2019-09-07,1,235.04,10,64.48,0,64.48,0.16,0,0,0,0,0,0,0,0.4,0.88,8.88,42.88,64.48,25.36,13.12,33.28,21.76,17.36,6.48,0.16,0,0,0,0,0
2019-09-08,1,280.4,12,50.8,0,50.8,0.56,0,0,0,0,0,0,0.56,6.24,14,14.48,20.16,30,26.4,40.96,50.8,42.4,28,6.4,0,0,0,0,0,0
2019-09-09,1,443.04,18,67.84,0,67.84,1.52,0,0,0,0,0,0,1.52,14.08,22.8,45.36,62.56,63.04,67.84,63.04,57.6,29.68,11.92,3.6,0,0,0,0,0,0
2019-09-10,1,346.64,14,47.52,0,47.52,0.16,0,0,0,0,0,0,0.16,5.2,26.48,45.92,43.2,42.56,39.76,47.52,38.32,27.36,24.8,5.36,0,0,0,0,0,0
2019-09-11,1,282.16,12,64.24,0,64.24,0.08,0,0,0,0,0,0,0.08,11.6,18.64,32.4,43.2,64.24,45.2,34.4,12.96,10.88,6.24,2.32,0,0,0,0,0,0
2019-09-12,1,211.44,9,35.44,0,35.44,1.2,0,0,0,0,0,0,0,3.04,17.44,31.44,35.44,27.52,28.56,27.04,15.2,18.96,5.6,1.2,0,0,0,0,0,0
2019-09-13,1,505.52,21,71.92,0,71.92,0.16,0,0,0,0,0,0,0.64,13.52,34.24,55.12,63.36,71.92,70.16,65.2,55.92,43.68,25.2,6.4,0.16,0,0,0,0,0
2019-09-14,1,472.88,20,69.84,0,69.84,0.64,0,0,0,0,0,0,0.64,11.44,20.88,48.72,61.36,69.84,69.68,64.16,55.2,41.76,23.52,5.68,0,0,0,0,0,0
2019-09-15,1,382.72,16,55.52,0,55.52,0.96,0,0,0,0,0,0,0.96,8.4,25.84,45.2,51.76,46.16,29.84,49.52,55.52,41.84,22.24,5.44,0,0,0,0,0,0
2019-09-16,1,367.52,15,61.04,0,61.04,0.08,0,0,0,0,0,0,0.8,13.84,33.36,47.28,61.04,56.4,44.4,31.04,25.12,25.12,22.4,6.64,0.08,0,0,0,0,0
2019-09-17,1,494.32,21,70.8,0,70.8,0.08,0,0,0,0,0,0,0.96,11.36,35.76,47.12,68.88,70.8,68.96,64.32,55.12,41.52,23.68,5.76,0.08,0,0,0,0,0
2019-09-18,1,430.8,18,65.76,0,65.76,0.88,0,0,0,0,0,0,0.88,12,19.28,33.6,56.96,60.32,52.32,65.76,58.88,40.4,24.88,5.52,0,0,0,0,0,0
2019-09-19,1,532.48,22,75.2,0,75.2,0.08,0,0,0,0,0,0,1.36,14.16,36.56,57.6,71.36,75.2,74.96,66.88,59.28,45.04,24.56,5.44,0.08,0,0,0,0,0
2019-09-20,1,401.84,17,72.56,0,72.56,0.08,0,0,0,0,0,0,0.08,3.44,9.76,24.32,59.68,72.56,71.12,59.6,50.08,30.16,18.24,2.8,0,0,0,0,0,0
2019-09-21,1,37.2,2,10.96,0,10.96,0.08,0,0,0,0,0,0,0,0.72,2.8,2.8,5.84,10.96,3.2,5.04,3.12,1.84,0.8,0.08,0,0,0,0,0,0
2019-09-22,1,32.56,1,6,0,6,0.24,0,0,0,0,0,0,0,0.24,2.24,3.2,6,4.88,5.68,4.32,2.96,2.48,0.56,0,0,0,0,0,0,0
2019-09-23,1,196.24,8,43.28,0,43.28,0.08,0,0,0,0,0,0,0.16,3.84,20.24,28.72,26.8,34.24,43.28,19.12,8.96,8.48,2.32,0.08,0,0,0,0,0,0
2019-09-24,1,516.96,22,74.24,0,74.24,0.08,0,0,0,0,0,0,0.72,15.76,37.76,59.84,69.44,74.24,73.84,68.64,59.28,32.8,20.32,4.24,0.08,0,0,0,0,0
2019-09-25,1,430.88,18,68.32,0,68.32,0.64,0,0,0,0,0,0,0.64,15.84,35.68,47.6,64.72,68.32,59.68,61.6,39.2,24.32,11.52,1.76,0,0,0,0,0,0
2019-09-26,1,468.72,20,74.32,0,74.32,0.72,0,0,0,0,0,0,0.72,12.96,35.12,51.92,66.88,74.32,69.84,64.24,50.56,27.44,13.28,1.44,0,0,0,0,0,0
2019-09-27,1,155.04,6,38.24,0,38.24,0.08,0,0,0,0,0,0,0.16,2.72,5.6,10.32,19.92,35.36,20.08,38.24,16.56,4.16,1.84,0.08,0,0,0,0,0,0
2019-09-28,1,102.96,4,25.2,0,25.2,0.48,0,0,0,0,0,0,0,5.12,12.64,15.12,25.2,14.32,13.04,9.68,6.16,0.56,0.64,0.48,0,0,0,0,0,0
2019-09-29,1,352.96,15,64.72,0,64.72,1.44,0,0,0,0,0,0,0,1.92,10.24,40.48,46,64.72,50.08,50.96,49.92,29.28,7.92,1.44,0,0,0,0,0,0
2019-09-30,1,339.12,14,52.32,0,52.32,2.24,0,0,0,0,0,0,0,3.2,20.32,23.6,28.96,49.52,52.32,47.84,49.92,41.2,20,2.24,0,0,0,0,0,0
2019-10-01,1,44.48,2,11.36,0,11.36,0.4,0,0,0,0,0,0,0,0.64,1.36,1.12,1.84,10.48,11.36,2.8,5.84,6.24,2.4,0.4,0,0,0,0,0,0
2019-10-02,1,6.88,0,1.68,0,1.68,0.08,0,0,0,0,0,0,0,0.08,1.44,0.8,1.6,1.68,1.12,0.16,0,0,0,0,0,0,0,0,0,0
2019-10-03,1,333.2,14,68.88,0,68.88,2.4,0,0,0,0,0,0,0,2.4,8.56,24.96,37.36,52.96,68.88,51.28,29.12,38.64,16.48,2.56,0,0,0,0,0,0
2019-10-04,1,503.04,21,73.36,0,73.36,0.56,0,0,0,0,0,0,0.56,12.16,33.04,54.8,69.68,73.36,71.92,67.44,57.44,39.84,19.92,2.88,0,0,0,0,0,0
2019-10-05,1,299.52,12,57.68,0,57.68,0.32,0,0,0,0,0,0,0.32,4.16,32,39.12,35.44,45.28,57.68,40.32,12.8,22.08,10,0.32,0,0,0,0,0,0
2019-10-06,1,456.88,19,69.52,0,69.52,0.08,0,0,0,0,0,0,0.08,10.08,31.76,49.92,58.48,69.52,64.72,59.44,54.32,39.12,17.92,1.52,0,0,0,0,0,0
2019-10-07,1,126.96,5,33.92,0,33.92,0.08,0,0,0,0,0,0,0.08,4.16,3.52,8.56,24.08,33.92,26.64,16.08,5.76,2.64,1.52,0,0,0,0,0,0,0
2019-10-08,1,490.32,20,79.28,0,79.28,0.72,0,0,0,0,0,0,0.72,9.28,22.96,50.48,74.56,74,79.28,68.8,55.2,35.84,17.76,1.44,0,0,0,0,0,0
2019-10-09,1,513.68,21,73.28,0,73.28,0.32,0,0,0,0,0,0,0.32,14.16,39.84,60.48,72.32,73.28,71.36,68.08,57.04,32.96,21.84,2,0,0,0,0,0,0
2019-10-10,1,485.36,20,71.76,0,71.76,0.24,0,0,0,0,0,0,0.24,12.64,37.04,54.56,68.24,71.76,67.52,64.08,52.48,37.84,17.2,1.76,0,0,0,0,0,0
2019-10-11,1,459.44,19,66.4,0,66.4,0.32,0,0,0,0,0,0,0.32,11.04,34.16,53.44,65.12,66.4,64.88,59.28,50.88,34.88,16.64,2.4,0,0,0,0,0,0
2019-10-12,1,503.12,21,76.56,0,76.56,1.68,0,0,0,0,0,0,0,8.8,36.24,58.08,71.52,76.56,74,67.36,55.04,36.64,17.2,1.68,0,0,0,0,0,0
2019-10-13,1,492.72,21,76.8,0,76.8,0.16,0,0,0,0,0,0,0.16,10.72,37.28,50.32,69.28,76.48,76.8,62.88,56.48,31.04,19.6,1.68,0,0,0,0,0,0
2019-10-14,1,497.36,21,80.72,0,80.72,0.16,0,0,0,0,0,0,0.16,11.44,37.36,56.48,73.76,80.72,68.16,60.64,55.92,36.72,15.2,0.8,0,0,0,0,0,0
2019-10-15,1,211.2,9,37.36,0,37.36,1.52,0,0,0,0,0,0,0,2.24,19.28,20.08,16,15.6,29.52,30.4,37.36,22.4,16.8,1.52,0,0,0,0,0,0
2019-10-16,1,450.72,19,75.04,0,75.04,0.08,0,0,0,0,0,0,0.08,7.12,26.24,52.96,63.12,75.04,64,67.6,48.64,32.4,12.24,1.28,0,0,0,0,0,0
2019-10-17,1,271.84,11,52,0,52,0.64,0,0,0,0,0,0,0,5.52,15.76,34.96,47.2,52,40.56,28.72,23.28,11.44,11.76,0.64,0,0,0,0,0,0
2019-10-18,1,17.84,1,5.12,0,5.12,0.24,0,0,0,0,0,0,0,0,3.12,5.12,1.68,2,2.32,0.64,1.52,1.2,0.24,0,0,0,0,0,0,0
2019-10-19,1,433.28,18,81.84,0,81.84,1.36,0,0,0,0,0,0,0,6.24,33.36,52.4,71.84,81.84,71.52,26.96,40.08,29.52,18.16,1.36,0,0,0,0,0,0
2019-10-20,1,377.44,16,68.88,0,68.88,0.16,0,0,0,0,0,0,0.16,8.48,37.6,54.88,68.88,65.68,49.76,33.04,32.16,14.16,11.68,0.96,0,0,0,0,0,0
2019-10-21,1,487.52,20,75.68,0,75.68,0.72,0,0,0,0,0,0,0,7.68,37.84,50.08,71.92,75.68,75.04,69.12,53.92,29.92,15.6,0.72,0,0,0,0,0,0
2019-10-22,1,393.6,16,72.88,0,72.88,0.56,0,0,0,0,0,0,0,6.48,20.96,44.64,66.8,72.88,59.36,40.24,43.36,29.68,8.64,0.56,0,0,0,0,0,0
2019-10-23,1,164,7,31.76,0,31.76,2,0,0,0,0,0,0,0,3.68,14.88,17.76,27.76,31.76,19.92,27.76,14.56,3.92,2,0,0,0,0,0,0,0
2019-10-24,1,129.52,5,29.36,0,29.36,0.08,0,0,0,0,0,0,0,1.52,6.8,5.92,11.84,21.04,20.8,29.36,20.96,8.8,2.4,0.08,0,0,0,0,0,0
2019-10-25,1,434.72,18,73.76,0,73.76,0.32,0,0,0,0,0,0,0,5.76,38.16,58.32,65.28,73.76,68.4,66.08,31.44,15.36,11.84,0.32,0,0,0,0,0,0
2019-10-26,1,499.52,21,87.04,0,87.04,0.08,0,0,0,0,0,0,0.08,6.56,33.84,53.04,79.36,87.04,74.8,72.32,55.84,26.72,9.28,0.64,0,0,0,0,0,0
2019-10-27,1,435.2,18,86.48,0,86.48,0.32,0,0,0,0,0,0,0,7.12,33.68,42.4,54.4,86.48,76.4,60,40.64,23.2,10.56,0.32,0,0,0,0,0,0
2019-10-28,1,487.36,20,77.04,0,77.04,0.08,0,0,0,0,0,0,0.08,6.48,32.88,57.44,69.76,75.12,77.04,69.6,54.32,34.96,8.88,0.8,0,0,0,0,0,0
2019-10-29,1,430.72,18,70.32,0,70.32,0.4,0,0,0,0,0,0,0,5.6,29.52,49.52,64,70.32,68,60.56,46.4,27.04,9.36,0.4,0,0,0,0,0,0
2019-10-30,1,538.08,22,87.6,0,87.6,0.08,0,0,0,0,0,0,0.08,5.92,39.36,64,82.72,87.6,80.96,69.92,56.24,37.36,13.52,0.4,0,0,0,0,0,0
2019-10-31,1,519.68,22,85.6,0,85.6,0.32,0,0,0,0,0,0,0,5.28,37.28,60.88,79.52,85.6,83.28,69.52,52.08,33.84,12.08,0.32,0,0,0,0,0,0
2019-11-01,1,462.16,19,78.72,0,78.72,0.16,0,0,0,0,0,0,0,5.2,31.76,55.28,70.48,78.72,73.6,63.84,46.4,28,8.72,0.16,0,0,0,0,0,0
2019-11-02,1,353.2,15,67.04,0,67.04,0.4,0,0,0,0,0,0,0,4,28.8,50.48,65.28,67.04,47.44,39.36,23.84,14.96,11.6,0.4,0,0,0,0,0,0
2019-11-03,1,271.92,11,65.36,0,65.36,0.56,0,0,0,0,0,0,0,2.4,13.04,17.76,29.12,34.96,65.36,47.92,36.56,17.6,6.64,0.56,0,0,0,0,0,0
2019-11-04,1,266.56,11,59.6,0,59.6,0.24,0,0,0,0,0,0,0,0.96,4.96,19.44,35.28,53.2,39.2,59.6,23.44,20.72,9.52,0.24,0,0,0,0,0,0
2019-11-05,1,475.36,20,79.44,0,79.44,0.16,0,0,0,0,0,0,0,4.48,28.56,53.6,72.32,79.44,78.16,66.48,49.52,32.32,10.32,0.16,0,0,0,0,0,0
2019-11-06,1,466.48,19,75.12,0,75.12,0.16,0,0,0,0,0,0,0,3.04,31.04,56.88,71.76,75.12,71.2,66.4,48.32,32.08,10.48,0.16,0,0,0,0,0,0
2019-11-07,1,378.08,16,76.48,0,76.48,0.24,0,0,0,0,0,0,0,2.16,12.4,26,57.6,76,76.48,63.44,24.08,30.48,9.2,0.24,0,0,0,0,0,0
2019-11-08,1,466.96,19,78.08,0,78.08,0.08,0,0,0,0,0,0,0,3.68,26.56,54.32,70.96,78.08,76.64,66.64,50.32,30.4,9.28,0.08,0,0,0,0,0,0
2019-11-09,1,465.2,19,77.12,0,77.12,0.08,0,0,0,0,0,0,0,2.24,28.72,56.24,71.36,77.12,72.4,63.36,51.12,32.24,10.32,0.08,0,0,0,0,0,0
2019-11-10,1,214.88,9,42,0,42,3.76,0,0,0,0,0,0,0,3.76,14.64,19.52,42,36.32,38.16,22.56,22.64,9.12,6.16,0,0,0,0,0,0,0
2019-11-11,1,440.16,18,75.92,0,75.92,0.08,0,0,0,0,0,0,0,3.2,25.92,56.64,56.32,75.92,75.68,66.32,45.12,25.84,9.12,0.08,0,0,0,0,0,0
2019-11-12,1,424.8,18,76.32,0,76.32,2.4,0,0,0,0,0,0,0,2.4,27.28,57.04,70.8,76.32,58.24,56.48,48.64,24,3.6,0,0,0,0,0,0,0
2019-11-13,1,175.52,7,37.52,0,37.52,0.08,0,0,0,0,0,0,0,3.12,11.6,22.96,28,32.8,37.52,25.2,8.8,2.4,3.04,0.08,0,0,0,0,0,0
2019-11-14,1,517.6,22,88.88,0,88.88,0.08,0,0,0,0,0,0,0,2.64,27.68,64.56,64.16,88.88,79.28,78.4,61.36,38.8,11.76,0.08,0,0,0,0,0,0
2019-11-15,1,484.16,20,83.2,0,83.2,0.08,0,0,0,0,0,0,0,2.4,25.28,60,73.92,83.2,79.52,68,51.6,31.44,8.72,0.08,0,0,0,0,0,0
2019-11-16,1,412.4,17,74.88,0,74.88,0.08,0,0,0,0,0,0,0,1.92,20.88,50.24,45.92,74.88,71.04,61.84,48.8,29.2,7.6,0.08,0,0,0,0,0,0
2019-11-17,1,98.08,4,20.08,0,20.08,0.08,0,0,0,0,0,0,0,0.08,2.88,4.72,11.76,19.6,19.2,13.36,20.08,6.24,0.16,0,0,0,0,0,0,0
2019-11-18,1,265.44,11,63.76,0,63.76,0.88,0,0,0,0,0,0,0,0.88,2.72,30.32,62.32,63.76,39.44,25.2,19.28,19.52,2,0,0,0,0,0,0,0
2019-11-19,1,473.76,20,91.12,0,91.12,0.08,0,0,0,0,0,0,0,3.04,22.4,48.88,49.36,91.12,87.92,67.12,58.64,35.68,9.52,0.08,0,0,0,0,0,0
2019-11-20,1,522.48,22,89.84,0,89.84,1.84,0,0,0,0,0,0,0,1.84,21.28,63.68,80.32,89.84,85.52,75.68,58.24,35.84,10.24,0,0,0,0,0,0,0
2019-11-21,1,456.88,19,78.4,0,78.4,0.08,0,0,0,0,0,0,0,1.76,18.64,56.32,71.2,78.4,77.76,69.36,48.8,27.76,6.8,0.08,0,0,0,0,0,0
2019-11-22,1,395.44,16,67.84,0,67.84,1.04,0,0,0,0,0,0,0,1.04,14.96,49.92,63.28,67.84,62.64,62.32,45.2,24.32,3.92,0,0,0,0,0,0,0
2019-11-23,1,395.68,16,69.76,0,69.76,1.2,0,0,0,0,0,0,0,1.2,12.96,46.96,61.92,69.76,66.32,58.88,42.16,27.04,8.48,0,0,0,0,0,0,0
2019-11-24,1,97.12,4,22.8,0,22.8,1.2,0,0,0,0,0,0,0,0,0,2.08,1.2,19.44,17.2,22.8,15.04,17.44,1.92,0,0,0,0,0,0,0
2019-11-25,1,262.16,11,65.28,0,65.28,2.16,0,0,0,0,0,0,0,2.16,15.2,37.36,40,65.28,56.48,24.8,13.84,4.32,2.72,0,0,0,0,0,0,0
2019-11-26,1,427.92,18,76.08,0,76.08,0.4,0,0,0,0,0,0,0,0.4,11.52,51.04,67.52,76.08,71.28,62.72,50.48,28.64,8.24,0,0,0,0,0,0,0
